4.619444900080738048e-02,8.492083227436422188e-01,3.450757237928218091e-01,8.954027717444495993e-01
4.421729604325307372e-01,1.849725842748443982e+00,2.117986851016505634e-01,2.291898803180974831e+00
7.258104128635556318e-02,2.703461297702316468e-01,1.535710749442350531e-01,3.429271710565872100e-01
9.504211297061553321e-01,1.292111366049682575e+00,9.149323184780921991e-01,2.242532495755837907e+00
4.767630079745706073e-01,1.025982022538351579e+00,2.471903064286375962e-01,1.502745030512922186e+00
6.252547385129544333e-01,5.122254858324311044e-01,8.344151546855582691e-01,1.137480224345385427e+00
7.137501476083907281e-02,1.781807424816940211e+00,9.827624587524176336e-01,1.853182439577779395e+00
4.713479481946334371e-01,2.646295489784211696e-02,1.843341883465621223e-02,4.978109030924755540e-01
7.264717057214942209e-02,1.471785678613005910e+00,8.314747309906900252e-01,1.544432849185155332e+00
6.766453427875727122e-01,1.023637516568333128e+00,6.346693300538552851e-01,1.700282859355905840e+00
8.640994239651632602e-01,1.926255591896555153e+00,1.665984069119834654e-01,2.790355015861718524e+00
3.058236692262832346e-01,5.038512620331128122e-01,9.669434926244026007e-01,8.096749312593960468e-01
4.079272384143972641e-02,9.654943596072127487e-01,4.519562871032050122e-01,1.006287083448652364e+00
9.155172403966205241e-01,4.617551885438579973e-01,8.667079098892565003e-01,1.377272428940478521e+00
5.535219579261960732e-01,3.223264000324022049e-02,9.893496379950721398e-01,5.857545979294362937e-01
7.436623733829408334e-01,1.116134227703172721e+00,7.482937359083341455e-02,1.859796601086113554e+00
2.918811808985556366e-01,1.211934121846794277e+00,3.601488034304467512e-02,1.503815302745350024e+00
4.718563605765037083e-01,1.132588319206955907e+00,6.198493297274517699e-01,1.604444679783459726e+00
4.255505162419217502e-01,1.069210094080156326e+00,4.215639319397599394e-01,1.494760610322078076e+00
6.009815726711865702e-01,6.687925248741559692e-01,5.542533487653880098e-01,1.269774097545342428e+00
9.148596207192781771e-01,1.927109105956824164e+00,8.032618095015727766e-01,2.841968726676102452e+00
4.934250941775752963e-02,1.390777310280163270e+00,7.847248294961461923e-01,1.440119819697920800e+00
3.756432151488959814e-01,1.943070371022672216e+00,2.523565320704882486e-01,2.318713586171567975e+00
8.108590213664934598e-02,1.043499380139995436e+00,5.948303084120750706e-01,1.124585282276644893e+00
4.390173510272907809e-01,1.679093677629659220e+00,8.689417465363835635e-02,2.118111028656950001e+00
5.618922466662414905e-01,1.579889865292889883e+00,6.896412033550214371e-01,2.141782111959131374e+00
8.849315001728160768e-01,6.381650660381661400e-01,9.602536308699881618e-01,1.523096566210982328e+00
9.891418170910614149e-01,1.149985294438234718e+00,1.633242632446572085e-01,2.139127111529296243e+00
9.737790187631911731e-01,1.924314886223514875e-01,7.871196615086681891e-01,1.166210507385542661e+00
1.553645879750468195e-01,3.789293863953109298e-01,3.312215730073333475e-01,5.342939743703577493e-01
8.570163665354527671e-01,6.631470227031392994e-01,9.465586236447161017e-01,1.520163389238592178e+00
6.873454198045948482e-01,3.637659720676005293e-01,7.993780115691873078e-02,1.051111391872195266e+00
3.660033884063585985e-01,1.168790897104823312e-01,7.191578151635369398e-01,4.828824781168409297e-01
8.433727018448027302e-01,7.510348660535204335e-01,4.154336751092719826e-01,1.594407567898323164e+00
2.899818467437239589e-01,1.604438847988728156e+00,5.776864894026156882e-01,1.894420694732452226e+00
5.619779436886060964e-01,1.211330123696434669e-01,6.770344256399578597e-01,6.831109560582495632e-01
9.994728526503467991e-01,1.288536534694577629e-01,6.882745379591390655e-01,1.128326506119804673e+00
3.938783067995935694e-01,1.309407790743015720e-01,6.928644041002631759e-01,5.248190858738951414e-01
6.301928902927809162e-01,1.952598551039242958e+00,9.982944848205312915e-01,2.582791441332023652e+00
8.862355443112639453e-01,6.092722653938436039e-01,4.154868890188098129e-01,1.495507809705107549e+00
8.065697981538391126e-01,4.178319407348622949e-01,9.937940808868719333e-01,1.224401738888701408e+00
1.985487173232445279e-01,6.885364265755513635e-01,8.743904152345540748e-01,8.870851438987958915e-01
5.844976564599932978e-01,1.937152230606215664e+00,3.110755635278706910e-01,2.521649887066208962e+00
8.677374871384003763e-01,1.328090103082323115e+00,2.738486229161228858e-01,2.195827590220723380e+00
8.579101575771328481e-01,8.008430817835752169e-01,5.104129244790464037e-01,1.658753239360708065e+00
1.341396712337247221e-01,1.733323480449243892e+00,4.357690179916651196e-02,1.867463151682968725e+00
4.405946650894626559e-01,1.851734742278021706e-01,1.464840069341034612e-01,6.257681393172648265e-01
3.227373937752812116e-01,1.880797985467969502e+00,1.281026880788898037e-01,2.203535379243250603e+00
3.438532310439107453e-01,5.099197237277273143e-01,7.039295774743541401e-01,8.537729547716380596e-01
4.753294924123301346e-01,3.037710924446845873e-02,5.373034728368782931e-01,5.057066016567985933e-01
6.815512400317714770e-01,4.722249012934656154e-01,3.431626056642765876e-01,1.153776141325236981e+00
9.368748963655114670e-01,1.707668638414493456e+00,9.939981614232109575e-01,2.644543534780004812e+00
1.643616421291158591e-01,1.566134481847250681e+00,6.303760509903310050e-01,1.730496123976366540e+00
4.311272703244355409e-01,1.983985955051727146e+00,2.714390218094531182e-01,2.415113225376162909e+00
9.809706098035534394e-01,5.323275042167554538e-01,6.487834767924127721e-02,1.513298114020309004e+00
8.744572667554267875e-01,1.132137586481822167e+00,3.603038118369012999e-01,2.006594853237249065e+00
9.545030729067138786e-02,2.573259318420964004e-01,8.990637663611044106e-01,3.527762391327677882e-01
1.082582723834951688e-01,5.652339422361118970e-01,4.897530095633839675e-02,6.734922146196070658e-01
1.795301471598126364e-01,9.964423899615049152e-03,2.739956504860201481e-01,1.894945710594276855e-01
1.420200251139436265e-02,1.162629066566347458e+00,5.788810016417966775e-02,1.176831069077741709e+00
5.519582468673933651e-01,2.442623048007510622e-01,6.295399073884871965e-01,7.962205516681444273e-01
6.086872525559382519e-01,1.279082727367541583e+00,5.646942481048163875e-01,1.887769979923479724e+00
6.486897293237867679e-01,1.937329876254586525e+00,5.923259702131852267e-01,2.586019605578373515e+00
2.862887312364049697e-01,6.144363955978828784e-01,7.167959518751902959e-01,9.007251268342878481e-01
6.354386329015383472e-01,3.597316517020983095e-01,6.948554753976536880e-01,9.951702846036366568e-01
4.247403363667241472e-01,1.310778437026595133e+00,2.380545541973465573e-01,1.735518773393319281e+00
5.615393524332945585e-01,1.770045324234623463e+00,7.832435751157678094e-01,2.331584676667918021e+00
8.413425368608443700e-01,1.500621957234250736e+00,7.655649490228303433e-01,2.341964494095094995e+00
1.093455212590280778e-01,1.716588889085960190e+00,9.932228460110712476e-01,1.825934410344988379e+00
3.516095881472599549e-01,7.537966137647571507e-01,7.831711658724678227e-01,1.105406201912017217e+00
2.604014967199422825e-01,3.683746090212545177e-01,9.190299444270711993e-01,6.287761057411968002e-01
3.541170996766510592e-01,8.876212288585305643e-01,6.343837049098606240e-01,1.241738328535181513e+00
2.246289388754443284e-01,1.308678964433206859e+00,9.866274748996894939e-01,1.533307903308651188e+00
1.217632618060109362e-01,1.214925607507512328e+00,3.026677229776378875e-01,1.336688869313523265e+00
2.359374062765245972e-01,1.154286470111981044e+00,6.695156605172207787e-01,1.390223876388505531e+00
6.104715224122910788e-01,1.513015453191916215e+00,4.623905916760806534e-02,2.123486975604207405e+00
8.920981234541720539e-01,8.032186350820926801e-01,7.392430970741752372e-01,1.695316758536264734e+00
2.726977990481848080e-01,1.971699382585871074e+00,3.330607617436662782e-01,2.244397181634055993e+00
5.053138875602751767e-01,6.704100939174910678e-01,4.500287097809613224e-01,1.175723981477766245e+00
7.743967097808934774e-01,5.652642700611025806e-01,7.916901547753263380e-02,1.339660979841996058e+00
8.873772785574419730e-01,4.907450841601717073e-01,1.334838288087953906e-01,1.378122362717613569e+00
8.705466126654058945e-01,3.165592176621987441e-01,9.335760512859992977e-01,1.187105830327604750e+00
7.071547870627242771e-01,7.186740621977616428e-02,4.256985406387692183e-02,7.790221932825004414e-01
1.499817808666523700e-01,1.840197572323136965e+00,9.964098848521103502e-01,1.990179353189789335e+00
8.418193721676048291e-01,5.072667031588131703e-01,6.539062876772927524e-01,1.349086075326417999e+00
1.668197630415316768e-01,5.476706809834572809e-01,3.668863745361816697e-01,7.144904440249889577e-01
4.279141172605139820e-01,6.469132296098054624e-01,4.700330809058759218e-01,1.074827346870319555e+00
2.231325679858506827e-01,1.510892960444838673e+00,7.394220793582987339e-01,1.734025528430689356e+00
6.218702877327239031e-01,6.770077668990310826e-01,8.672984145546844825e-01,1.298878054631754875e+00
6.041727364217731600e-01,1.819919639455740423e+00,4.924673699412941419e-01,2.424092375877513472e+00
7.153012120420143560e-02,1.758467979296413297e+00,7.961877868268540936e-02,1.829998100500614733e+00
1.270177262940547225e-01,9.378840518474178545e-01,6.727297376716900867e-02,1.064901778141472466e+00
7.933435505541568400e-01,1.629878889234052552e+00,4.681211252717774052e-01,2.423222439788209392e+00
9.381736798367231733e-01,1.614001571180914141e+00,6.830232393952500036e-01,2.552175251017637425e+00
9.787839804070130878e-01,1.408754685136266227e+00,9.777932454632162207e-01,2.387538665543279315e+00
1.268223969046587962e-01,1.926085603300626614e+00,1.179258292478879699e-01,2.052908000205285521e+00
6.808995999690508061e-01,6.812840541740716738e-02,6.769615194297966543e-01,7.490280053864579735e-01
2.173635422455088007e-01,9.503151400112264113e-03,9.831230983748804331e-01,2.268666936456210648e-01
7.025031633068696824e-01,8.465235532428367904e-01,5.320539844439019506e-01,1.549026716549706473e+00
6.190435728701482176e-02,1.275116176394191614e+00,5.907769273271378241e-01,1.337020533681206436e+00
3.735961714553145407e-01,1.976265364991191653e+00,9.984673287040387590e-01,2.349861536446506083e+00
8.285009637102488389e-01,1.589357813991534751e+00,1.172844564393887845e-01,2.417858777701783701e+00
7.444807291815564998e-01,1.063769390114287505e+00,1.947679683748700930e-01,1.808250119295844005e+00
8.333360810876866420e-02,6.414563884196171628e-01,2.143081230688881345e-01,7.247899965283858270e-01
1.442147833605127438e-01,1.820599460343531817e+00,7.461460588731855248e-01,1.964814243704044561e+00
1.637852321662771615e-01,1.156814549308715856e+00,9.136509228343124844e-01,1.320599781474993017e+00
8.739667188644674178e-01,1.705849729888814448e+00,7.963107630276149429e-01,2.579816448753281755e+00
9.661709678570681303e-01,2.376491351091756243e-01,8.996850336620413335e-01,1.203820102966243866e+00
3.100418751459118605e-01,1.830987797288246233e+00,7.506546487185626892e-01,2.141029672434158204e+00
1.174540460519668539e-02,1.305068180646906884e+00,5.913372451755526393e-01,1.316813585252103458e+00
9.564242759809467032e-01,5.199995709982128123e-01,8.395546095258619168e-01,1.476423846979159515e+00
8.988443236029588501e-01,3.744692019525641680e-01,4.381592555741358197e-01,1.273313525555523018e+00
7.696866054541187108e-01,3.793493194096966281e-01,5.494450348535835360e-01,1.149035924863815339e+00
3.763950622325816786e-01,3.693175439640741242e-01,6.233256160594607964e-01,7.457126061966558028e-01
4.878199381141860025e-01,1.725751398151380567e+00,7.835900008990702714e-01,2.213571336265566458e+00
9.969360619012568314e-02,1.975445004014834582e+00,8.558604246575483021e-01,2.075138610204960266e+00
2.936727670101043630e-01,1.444228511598467213e+00,8.301116053165081832e-01,1.737901278608571687e+00
5.209848318240140053e-02,1.966253590488764580e+00,3.005727354908179771e-01,2.018352073671166202e+00
1.222021743349204215e-01,1.088318053800629848e+00,4.546979336140495320e-01,1.210520228135550269e+00
7.024972380385284820e-01,9.330909212689375565e-02,3.438119070457302806e-01,7.958063301654222377e-01
9.690866514199244497e-01,6.490676742347023520e-01,4.353341259093099769e-01,1.618154325654626913e+00
9.319010070836784010e-01,9.869643798419920344e-01,7.402556282731045378e-01,1.918865386925670435e+00
5.135238752172753829e-01,4.864972645619267677e-01,8.377572865955679182e-01,1.000021139779202262e+00
7.165210855299501969e-01,9.560279836148111166e-01,8.037782369464452348e-02,1.672549069144761313e+00
5.982283561076577882e-01,1.193718811555303683e+00,8.678316970776746020e-01,1.791947167662961471e+00
7.297087846985658155e-01,2.861285949302909692e-01,1.363344636692296330e-01,1.015837379628856674e+00
3.556211346359461345e-02,7.704670001890638886e-01,4.314978397359175988e-01,8.060291136526585021e-01
4.238560018104031712e-01,8.230151806133050307e-01,4.875973238819009126e-02,1.246871182423708202e+00
7.903384320676941632e-01,1.183943131150100969e+00,9.264546576417990176e-01,1.974281563217795021e+00
7.663720638273127106e-01,9.312969596356805990e-01,6.665775286289603585e-01,1.697669023462993199e+00
5.608850272322714048e-01,8.660493191699747406e-02,4.480038263155572409e-01,6.474899591492688788e-01
3.982440353543628131e-01,1.560370444116730315e+00,5.385309081159150857e-01,1.958614479471093128e+00
5.442625046415578982e-01,1.680373821731099282e+00,3.521682848325188298e-01,2.224636326372657180e+00
9.935692010745138525e-01,1.576723152803237049e+00,2.857099886945027034e-01,2.570292353877750902e+00
6.173947370137821133e-01,1.991416143412263029e+00,5.163136927065593573e-01,2.608810880426045031e+00
8.733721373414258249e-01,7.342421512616008616e-01,3.978275811457684386e-01,1.607614288603026687e+00
3.534700178651821734e-01,1.616340456144260695e-01,6.847281487907190822e-01,5.151040634796082429e-01
8.065715054135201845e-01,5.414635221657251307e-01,6.699193418392275223e-01,1.348035027579245426e+00
6.137041033349727170e-01,5.993550308345256816e-01,6.366273050196609162e-01,1.213059134169498510e+00
