3.567940181056865612e-01,1.107516098974442587e+00,9.625871202632853008e-01,1.464310117080129148e+00
2.950125712111972831e-01,9.538102176342715399e-01,1.485340676457687081e-01,1.248822788845468823e+00
1.783674700094607379e-01,1.228185149343603122e+00,2.945549097654454052e-02,1.406552619353063971e+00
8.952612672468646116e-01,1.877376964602867071e+00,8.487222638543309161e-01,2.772638231849731572e+00
7.800751897155285830e-01,1.477067102318319058e-03,9.024567468208807286e-01,7.815522568178469021e-01
1.471363460024947001e-01,1.435528088269290681e+00,1.581822726961679138e-02,1.582664434271785492e+00
2.030354618975822589e-01,1.073387836610331103e-01,2.832550534687230392e-01,3.103742455586153692e-01
8.103222615632011960e-01,4.011095833105597919e-01,1.235185670982341666e-02,1.211431844873760877e+00
5.193813700364617869e-01,1.773715551808733304e+00,5.560339137192150671e-01,2.293096921845195091e+00
7.978332567579644596e-01,1.872613453450965970e+00,7.462789240118089529e-01,2.670446710208930430e+00
3.899649233785514868e-01,8.264363434434640610e-02,6.220582290008785931e-01,4.726085577228978929e-01
2.625817309896405494e-01,1.627723631959808959e+00,3.862148030562075895e-01,1.890305362949449508e+00
8.642805802035411489e-01,1.491848745705150803e+00,7.704354024779573873e-01,2.356129325908692174e+00
8.733330412771745932e-01,1.713902427789882665e+00,6.881337481123939170e-01,2.587235469067057370e+00
5.265277262472389808e-03,1.722536323286887772e+00,3.717018483566797427e-01,1.727801600549360161e+00
7.187848494619677453e-01,1.670383210853454425e-01,2.039058074315023283e-01,8.858231705473131878e-01
8.110212137578014513e-01,3.635739783663378688e-01,8.078480843517270582e-01,1.174595192124139320e+00
1.149910417059176737e-01,8.552028701811118516e-01,4.895940269939342837e-01,9.701939118870295253e-01
7.393678402890259127e-01,1.319653988573326053e+00,3.609190045430141769e-01,2.059021828862352077e+00
1.060129281844801596e-02,1.149458736541832726e+00,5.266061455431007010e-01,1.160060029360280742e+00
9.469679379053116408e-01,9.679171342315771032e-01,2.163542239673008627e-01,1.914885072136888855e+00
8.464824379407176469e-01,1.373234705900893804e+00,7.351300321033468199e-01,2.219717143841611673e+00
9.539210036494375489e-01,1.349678152120177055e+00,5.232800155315193713e-01,2.303599155769614715e+00
9.037929690725795551e-01,1.580168769456933298e-01,1.625621101807646074e-01,1.061809846018272996e+00
7.685192943617291661e-01,6.574254179731504610e-01,6.493073851998187873e-01,1.425944712334879627e+00
6.332318081812698951e-01,1.956545030280216979e+00,5.004212188698212715e-01,2.589776838461486985e+00
1.832291438900292002e-01,8.228982458340301509e-01,2.579133763897735188e-01,1.006127389724059462e+00
6.442224645006406902e-01,1.802216339300273695e+00,4.319674520370451187e-01,2.446438803800914386e+00
9.233824664610842392e-01,5.561898159444587098e-01,3.112289062792883421e-01,1.479572282405543060e+00
5.959037364492782984e-01,1.509490423714809904e+00,6.668234108251909209e-01,2.105394160164088202e+00
2.771465458503733492e-01,1.478585631774074871e+00,2.908955145943002973e-01,1.755732177624448109e+00
9.078224422608102140e-01,1.729453501911519142e+00,1.870019631592524378e-01,2.637275944172329467e+00
